"table_number","table_title","column_name","row_identifier","exact_value","source_file","row_column_or_key","caveat"
"Table 5.7","DWH daily transfer-validation FSS results","fss_1km","C1 OpenDrift deterministic control 2010-05-23","0.3623263172375842","output/final_validation_package/final_validation_main_table.csv","track_id=C1, model_comparator=OpenDrift deterministic control, validation_dates=2010-05-23, column=fss_1km",""
"Table 5.7","DWH daily transfer-validation FSS results","fss_3km","C1 OpenDrift deterministic control 2010-05-23","0.4081119148971579","output/final_validation_package/final_validation_main_table.csv","track_id=C1, model_comparator=OpenDrift deterministic control, validation_dates=2010-05-23, column=fss_3km",""
"Table 5.7","DWH daily transfer-validation FSS results","fss_5km","C1 OpenDrift deterministic control 2010-05-23","0.4258838521947463","output/final_validation_package/final_validation_main_table.csv","track_id=C1, model_comparator=OpenDrift deterministic control, validation_dates=2010-05-23, column=fss_5km",""
"Table 5.7","DWH daily transfer-validation FSS results","fss_10km","C1 OpenDrift deterministic control 2010-05-23","0.4620170046732202","output/final_validation_package/final_validation_main_table.csv","track_id=C1, model_comparator=OpenDrift deterministic control, validation_dates=2010-05-23, column=fss_10km",""
"Table 5.7","DWH daily transfer-validation FSS results","mean_fss","C1 OpenDrift deterministic control 2010-05-23","0.41458477225067714","output/final_validation_package/final_validation_main_table.csv","track_id=C1, model_comparator=OpenDrift deterministic control, validation_dates=2010-05-23, column=mean_fss",""
"Table 5.7","DWH daily transfer-validation FSS results","observation_mask_path","C1 OpenDrift deterministic control 2010-05-23","output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_setup/obs_mask_2010-05-23.tif","output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_run/phase3c_pairing_manifest.csv","validation_dates=2010-05-23, observation_path",""
"Table 5.7","DWH daily transfer-validation FSS results","fss_1km","C2 OpenDrift ensemble p50 2010-05-21","0.4167311853572349","output/final_validation_package/final_validation_main_table.csv","track_id=C2, model_comparator=OpenDrift ensemble p50, validation_dates=2010-05-21, column=fss_1km",""
"Table 5.7","DWH daily transfer-validation FSS results","fss_3km","C2 OpenDrift ensemble p50 2010-05-21","0.444215305254616","output/final_validation_package/final_validation_main_table.csv","track_id=C2, model_comparator=OpenDrift ensemble p50, validation_dates=2010-05-21, column=fss_3km",""
"Table 5.7","DWH daily transfer-validation FSS results","fss_5km","C2 OpenDrift ensemble p50 2010-05-21","0.4597503684845949","output/final_validation_package/final_validation_main_table.csv","track_id=C2, model_comparator=OpenDrift ensemble p50, validation_dates=2010-05-21, column=fss_5km",""
"Table 5.7","DWH daily transfer-validation FSS results","fss_10km","C2 OpenDrift ensemble p50 2010-05-21","0.491068646512929","output/final_validation_package/final_validation_main_table.csv","track_id=C2, model_comparator=OpenDrift ensemble p50, validation_dates=2010-05-21, column=fss_10km",""
"Table 5.7","DWH daily transfer-validation FSS results","mean_fss","C2 OpenDrift ensemble p50 2010-05-21","0.4529413764023437","output/final_validation_package/final_validation_main_table.csv","track_id=C2, model_comparator=OpenDrift ensemble p50, validation_dates=2010-05-21, column=mean_fss",""
"Table 5.7","DWH daily transfer-validation FSS results","observation_mask_path","C2 OpenDrift ensemble p50 2010-05-21","output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_setup/obs_mask_2010-05-21.tif","output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_run/phase3c_pairing_manifest.csv","validation_dates=2010-05-21, observation_path",""
"Table 5.7","DWH daily transfer-validation FSS results","fss_1km","C2 OpenDrift ensemble p50 2010-05-21_to_2010-05-23","0.4997350016107745","output/final_validation_package/final_validation_main_table.csv","track_id=C2, model_comparator=OpenDrift ensemble p50, validation_dates=2010-05-21_to_2010-05-23, column=fss_1km",""
"Table 5.7","DWH daily transfer-validation FSS results","fss_3km","C2 OpenDrift ensemble p50 2010-05-21_to_2010-05-23","0.529937889293113","output/final_validation_package/final_validation_main_table.csv","track_id=C2, model_comparator=OpenDrift ensemble p50, validation_dates=2010-05-21_to_2010-05-23, column=fss_3km",""
"Table 5.7","DWH daily transfer-validation FSS results","fss_5km","C2 OpenDrift ensemble p50 2010-05-21_to_2010-05-23","0.5467342141741067","output/final_validation_package/final_validation_main_table.csv","track_id=C2, model_comparator=OpenDrift ensemble p50, validation_dates=2010-05-21_to_2010-05-23, column=fss_5km",""
"Table 5.7","DWH daily transfer-validation FSS results","fss_10km","C2 OpenDrift ensemble p50 2010-05-21_to_2010-05-23","0.579021336824227","output/final_validation_package/final_validation_main_table.csv","track_id=C2, model_comparator=OpenDrift ensemble p50, validation_dates=2010-05-21_to_2010-05-23, column=fss_10km",""
"Table 5.7","DWH daily transfer-validation FSS results","mean_fss","C2 OpenDrift ensemble p50 2010-05-21_to_2010-05-23","0.5388571104755553","output/final_validation_package/final_validation_main_table.csv","track_id=C2, model_comparator=OpenDrift ensemble p50, validation_dates=2010-05-21_to_2010-05-23, column=mean_fss",""
"Table 5.7","DWH daily transfer-validation FSS results","observation_mask_path","C2 OpenDrift ensemble p50 2010-05-21_to_2010-05-23","","output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_run/phase3c_pairing_manifest.csv","validation_dates=2010-05-21_to_2010-05-23, observation_path",""
"Table 5.7","DWH daily transfer-validation FSS results","fss_1km","C2 OpenDrift ensemble p50 2010-05-22","0.4886859865025804","output/final_validation_package/final_validation_main_table.csv","track_id=C2, model_comparator=OpenDrift ensemble p50, validation_dates=2010-05-22, column=fss_1km",""
"Table 5.7","DWH daily transfer-validation FSS results","fss_3km","C2 OpenDrift ensemble p50 2010-05-22","0.5278173845318348","output/final_validation_package/final_validation_main_table.csv","track_id=C2, model_comparator=OpenDrift ensemble p50, validation_dates=2010-05-22, column=fss_3km",""
"Table 5.7","DWH daily transfer-validation FSS results","fss_5km","C2 OpenDrift ensemble p50 2010-05-22","0.5503094005366749","output/final_validation_package/final_validation_main_table.csv","track_id=C2, model_comparator=OpenDrift ensemble p50, validation_dates=2010-05-22, column=fss_5km",""
"Table 5.7","DWH daily transfer-validation FSS results","fss_10km","C2 OpenDrift ensemble p50 2010-05-22","0.5962287233937766","output/final_validation_package/final_validation_main_table.csv","track_id=C2, model_comparator=OpenDrift ensemble p50, validation_dates=2010-05-22, column=fss_10km",""
"Table 5.7","DWH daily transfer-validation FSS results","mean_fss","C2 OpenDrift ensemble p50 2010-05-22","0.5407603737412167","output/final_validation_package/final_validation_main_table.csv","track_id=C2, model_comparator=OpenDrift ensemble p50, validation_dates=2010-05-22, column=mean_fss",""
"Table 5.7","DWH daily transfer-validation FSS results","observation_mask_path","C2 OpenDrift ensemble p50 2010-05-22","output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_setup/obs_mask_2010-05-22.tif","output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_run/phase3c_pairing_manifest.csv","validation_dates=2010-05-22, observation_path",""
"Table 5.7","DWH daily transfer-validation FSS results","fss_1km","C2 OpenDrift ensemble p50 2010-05-23","0.4290579276118764","output/final_validation_package/final_validation_main_table.csv","track_id=C2, model_comparator=OpenDrift ensemble p50, validation_dates=2010-05-23, column=fss_1km",""
"Table 5.7","DWH daily transfer-validation FSS results","fss_3km","C2 OpenDrift ensemble p50 2010-05-23","0.4604353790410878","output/final_validation_package/final_validation_main_table.csv","track_id=C2, model_comparator=OpenDrift ensemble p50, validation_dates=2010-05-23, column=fss_3km",""
"Table 5.7","DWH daily transfer-validation FSS results","fss_5km","C2 OpenDrift ensemble p50 2010-05-23","0.4798621984061918","output/final_validation_package/final_validation_main_table.csv","track_id=C2, model_comparator=OpenDrift ensemble p50, validation_dates=2010-05-23, column=fss_5km",""
"Table 5.7","DWH daily transfer-validation FSS results","fss_10km","C2 OpenDrift ensemble p50 2010-05-23","0.5213871391060373","output/final_validation_package/final_validation_main_table.csv","track_id=C2, model_comparator=OpenDrift ensemble p50, validation_dates=2010-05-23, column=fss_10km",""
"Table 5.7","DWH daily transfer-validation FSS results","mean_fss","C2 OpenDrift ensemble p50 2010-05-23","0.4726856610412983","output/final_validation_package/final_validation_main_table.csv","track_id=C2, model_comparator=OpenDrift ensemble p50, validation_dates=2010-05-23, column=mean_fss",""
"Table 5.7","DWH daily transfer-validation FSS results","observation_mask_path","C2 OpenDrift ensemble p50 2010-05-23","output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_setup/obs_mask_2010-05-23.tif","output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_run/phase3c_pairing_manifest.csv","validation_dates=2010-05-23, observation_path",""
"Table 5.7","DWH daily transfer-validation FSS results","fss_1km","C2 OpenDrift ensemble p90 2010-05-21","0.4435495637456593","output/final_validation_package/final_validation_main_table.csv","track_id=C2, model_comparator=OpenDrift ensemble p90, validation_dates=2010-05-21, column=fss_1km",""
"Table 5.7","DWH daily transfer-validation FSS results","fss_3km","C2 OpenDrift ensemble p90 2010-05-21","0.4848458416923928","output/final_validation_package/final_validation_main_table.csv","track_id=C2, model_comparator=OpenDrift ensemble p90, validation_dates=2010-05-21, column=fss_3km",""
"Table 5.7","DWH daily transfer-validation FSS results","fss_5km","C2 OpenDrift ensemble p90 2010-05-21","0.503548275306642","output/final_validation_package/final_validation_main_table.csv","track_id=C2, model_comparator=OpenDrift ensemble p90, validation_dates=2010-05-21, column=fss_5km",""
"Table 5.7","DWH daily transfer-validation FSS results","fss_10km","C2 OpenDrift ensemble p90 2010-05-21","0.5399640932860689","output/final_validation_package/final_validation_main_table.csv","track_id=C2, model_comparator=OpenDrift ensemble p90, validation_dates=2010-05-21, column=fss_10km",""
"Table 5.7","DWH daily transfer-validation FSS results","mean_fss","C2 OpenDrift ensemble p90 2010-05-21","0.4929769435076907","output/final_validation_package/final_validation_main_table.csv","track_id=C2, model_comparator=OpenDrift ensemble p90, validation_dates=2010-05-21, column=mean_fss",""
"Table 5.7","DWH daily transfer-validation FSS results","observation_mask_path","C2 OpenDrift ensemble p90 2010-05-21","output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_setup/obs_mask_2010-05-21.tif","output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_run/phase3c_pairing_manifest.csv","validation_dates=2010-05-21, observation_path",""
"Table 5.7","DWH daily transfer-validation FSS results","fss_1km","C2 OpenDrift ensemble p90 2010-05-21_to_2010-05-23","0.454211234583316","output/final_validation_package/final_validation_main_table.csv","track_id=C2, model_comparator=OpenDrift ensemble p90, validation_dates=2010-05-21_to_2010-05-23, column=fss_1km",""
"Table 5.7","DWH daily transfer-validation FSS results","fss_3km","C2 OpenDrift ensemble p90 2010-05-21_to_2010-05-23","0.4892338935942897","output/final_validation_package/final_validation_main_table.csv","track_id=C2, model_comparator=OpenDrift ensemble p90, validation_dates=2010-05-21_to_2010-05-23, column=fss_3km",""
"Table 5.7","DWH daily transfer-validation FSS results","fss_5km","C2 OpenDrift ensemble p90 2010-05-21_to_2010-05-23","0.5062105106404822","output/final_validation_package/final_validation_main_table.csv","track_id=C2, model_comparator=OpenDrift ensemble p90, validation_dates=2010-05-21_to_2010-05-23, column=fss_5km",""
"Table 5.7","DWH daily transfer-validation FSS results","fss_10km","C2 OpenDrift ensemble p90 2010-05-21_to_2010-05-23","0.536833105337341","output/final_validation_package/final_validation_main_table.csv","track_id=C2, model_comparator=OpenDrift ensemble p90, validation_dates=2010-05-21_to_2010-05-23, column=fss_10km",""
"Table 5.7","DWH daily transfer-validation FSS results","mean_fss","C2 OpenDrift ensemble p90 2010-05-21_to_2010-05-23","0.4966221860388572","output/final_validation_package/final_validation_main_table.csv","track_id=C2, model_comparator=OpenDrift ensemble p90, validation_dates=2010-05-21_to_2010-05-23, column=mean_fss",""
"Table 5.7","DWH daily transfer-validation FSS results","observation_mask_path","C2 OpenDrift ensemble p90 2010-05-21_to_2010-05-23","","output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_run/phase3c_pairing_manifest.csv","validation_dates=2010-05-21_to_2010-05-23, observation_path",""
"Table 5.7","DWH daily transfer-validation FSS results","fss_1km","C2 OpenDrift ensemble p90 2010-05-22","0.4361287448490923","output/final_validation_package/final_validation_main_table.csv","track_id=C2, model_comparator=OpenDrift ensemble p90, validation_dates=2010-05-22, column=fss_1km",""
"Table 5.7","DWH daily transfer-validation FSS results","fss_3km","C2 OpenDrift ensemble p90 2010-05-22","0.4766774772160339","output/final_validation_package/final_validation_main_table.csv","track_id=C2, model_comparator=OpenDrift ensemble p90, validation_dates=2010-05-22, column=fss_3km",""
"Table 5.7","DWH daily transfer-validation FSS results","fss_5km","C2 OpenDrift ensemble p90 2010-05-22","0.4979199494220134","output/final_validation_package/final_validation_main_table.csv","track_id=C2, model_comparator=OpenDrift ensemble p90, validation_dates=2010-05-22, column=fss_5km",""
"Table 5.7","DWH daily transfer-validation FSS results","fss_10km","C2 OpenDrift ensemble p90 2010-05-22","0.5374651365296192","output/final_validation_package/final_validation_main_table.csv","track_id=C2, model_comparator=OpenDrift ensemble p90, validation_dates=2010-05-22, column=fss_10km",""
"Table 5.7","DWH daily transfer-validation FSS results","mean_fss","C2 OpenDrift ensemble p90 2010-05-22","0.4870478270041897","output/final_validation_package/final_validation_main_table.csv","track_id=C2, model_comparator=OpenDrift ensemble p90, validation_dates=2010-05-22, column=mean_fss",""
"Table 5.7","DWH daily transfer-validation FSS results","observation_mask_path","C2 OpenDrift ensemble p90 2010-05-22","output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_setup/obs_mask_2010-05-22.tif","output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_run/phase3c_pairing_manifest.csv","validation_dates=2010-05-22, observation_path",""
"Table 5.7","DWH daily transfer-validation FSS results","fss_1km","C2 OpenDrift ensemble p90 2010-05-23","0.4038649985187211","output/final_validation_package/final_validation_main_table.csv","track_id=C2, model_comparator=OpenDrift ensemble p90, validation_dates=2010-05-23, column=fss_1km",""
"Table 5.7","DWH daily transfer-validation FSS results","fss_3km","C2 OpenDrift ensemble p90 2010-05-23","0.4347767937705259","output/final_validation_package/final_validation_main_table.csv","track_id=C2, model_comparator=OpenDrift ensemble p90, validation_dates=2010-05-23, column=fss_3km",""
"Table 5.7","DWH daily transfer-validation FSS results","fss_5km","C2 OpenDrift ensemble p90 2010-05-23","0.4520240552226734","output/final_validation_package/final_validation_main_table.csv","track_id=C2, model_comparator=OpenDrift ensemble p90, validation_dates=2010-05-23, column=fss_5km",""
"Table 5.7","DWH daily transfer-validation FSS results","fss_10km","C2 OpenDrift ensemble p90 2010-05-23","0.4862824745799448","output/final_validation_package/final_validation_main_table.csv","track_id=C2, model_comparator=OpenDrift ensemble p90, validation_dates=2010-05-23, column=fss_10km",""
"Table 5.7","DWH daily transfer-validation FSS results","mean_fss","C2 OpenDrift ensemble p90 2010-05-23","0.4442370805229663","output/final_validation_package/final_validation_main_table.csv","track_id=C2, model_comparator=OpenDrift ensemble p90, validation_dates=2010-05-23, column=mean_fss",""
"Table 5.7","DWH daily transfer-validation FSS results","observation_mask_path","C2 OpenDrift ensemble p90 2010-05-23","output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_setup/obs_mask_2010-05-23.tif","output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_run/phase3c_pairing_manifest.csv","validation_dates=2010-05-23, observation_path",""
"Table 5.8","DWH track-level summary","track_label","C1","DWH deterministic external transfer validation","output/final_reproducibility_package/final_phase_status_registry.csv","phase_id=phase3c, track_id=C1, column=track_label",""
"Table 5.8","DWH track-level summary","reportability_scope","C1","external_rich_data_transfer_validation","output/final_reproducibility_package/final_phase_status_registry.csv","phase_id=phase3c, track_id=C1, column=reportability_scope",""
"Table 5.8","DWH track-level summary","scientifically_frozen","C1","True","output/final_reproducibility_package/final_phase_status_registry.csv","phase_id=phase3c, track_id=C1, column=scientifically_frozen",""
"Table 5.8","DWH track-level summary","event_corridor_mean_fss","C1","0.5568236041788164","output/final_validation_package/final_validation_main_table.csv","track_id=C1, validation_dates=2010-05-21_to_2010-05-23, column=mean_fss",""
"Table 5.8","DWH track-level summary","summary","C1","Frozen DWH deterministic transfer-validation baseline. fss_1km=0.5033, fss_3km=0.5523, fss_5km=0.5700, fss_10km=0.6018","output/final_reproducibility_package/final_phase_status_registry.csv","phase_id=phase3c, track_id=C1, column=summary",""
"Table 5.8","DWH track-level summary","interpretation_boundary","C1","public daily masks as truth; deterministic baseline","output/final_reproducibility_package/final_phase_status_registry.csv","phase_id=phase3c, track_id=C1",""
"Table 5.8","DWH track-level summary","track_label","C2","DWH ensemble extension and deterministic-vs-ensemble comparison","output/final_reproducibility_package/final_phase_status_registry.csv","phase_id=phase3c, track_id=C2, column=track_label",""
"Table 5.8","DWH track-level summary","reportability_scope","C2","external_rich_data_transfer_validation","output/final_reproducibility_package/final_phase_status_registry.csv","phase_id=phase3c, track_id=C2, column=reportability_scope",""
"Table 5.8","DWH track-level summary","scientifically_frozen","C2","True","output/final_reproducibility_package/final_phase_status_registry.csv","phase_id=phase3c, track_id=C2, column=scientifically_frozen",""
"Table 5.8","DWH track-level summary","event_corridor_mean_fss","C2","0.5388571104755553","output/final_validation_package/final_validation_main_table.csv","track_id=C2, validation_dates=2010-05-21_to_2010-05-23, column=mean_fss",""
"Table 5.8","DWH track-level summary","summary","C2","Frozen DWH ensemble extension on the same truth masks; p50 preferred, p90 support-only. fss_1km=0.4997, fss_3km=0.5299, fss_5km=0.5467, fss_10km=0.5790","output/final_reproducibility_package/final_phase_status_registry.csv","phase_id=phase3c, track_id=C2, column=summary",""
"Table 5.8","DWH track-level summary","interpretation_boundary","C2","public daily masks as truth; p50 preferred, p90 support-only","output/final_reproducibility_package/final_phase_status_registry.csv","phase_id=phase3c, track_id=C2",""
"Table 5.8","DWH track-level summary","track_label","C3","DWH PyGNOME comparator-only","output/final_reproducibility_package/final_phase_status_registry.csv","phase_id=phase3c, track_id=C3, column=track_label",""
"Table 5.8","DWH track-level summary","reportability_scope","C3","cross_model_comparator","output/final_reproducibility_package/final_phase_status_registry.csv","phase_id=phase3c, track_id=C3, column=reportability_scope",""
"Table 5.8","DWH track-level summary","scientifically_frozen","C3","True","output/final_reproducibility_package/final_phase_status_registry.csv","phase_id=phase3c, track_id=C3, column=scientifically_frozen",""
"Table 5.8","DWH track-level summary","event_corridor_mean_fss","C3","0.36123855964520113","output/final_validation_package/final_validation_main_table.csv","track_id=C3, validation_dates=2010-05-21_to_2010-05-23, column=mean_fss",""
"Table 5.8","DWH track-level summary","summary","C3","Frozen DWH cross-model comparator; PyGNOME not truth. fss_1km=0.3197, fss_3km=0.3495, fss_5km=0.3689, fss_10km=0.4068","output/final_reproducibility_package/final_phase_status_registry.csv","phase_id=phase3c, track_id=C3, column=summary",""
"Table 5.8","DWH track-level summary","interpretation_boundary","C3","comparator-only; PyGNOME not truth","output/final_reproducibility_package/final_phase_status_registry.csv","phase_id=phase3c, track_id=C3",""
"Table 5.8","DWH track-level summary","per_date_mean_fss","C3","2010-05-21=0.24341802004227403 | 2010-05-22=0.25394877735108246 | 2010-05-23=0.2532064680754552","output/final_validation_package/final_validation_main_table.csv","track_id=C3, result_scope=per_date, column=mean_fss","Comparator metrics are support-only."
"Table 5.9","Mindoro Phase 4 oil-budget summary","surface_pct","fixed_base_medium_heavy_proxy","","output/phase4/CASE_MINDORO_RETRO_2023/phase4_oil_budget_summary.csv","scenario_id=fixed_base_medium_heavy_proxy, column=surface_pct","Support/context only."
"Table 5.9","Mindoro Phase 4 oil-budget summary","evaporated_pct","fixed_base_medium_heavy_proxy","","output/phase4/CASE_MINDORO_RETRO_2023/phase4_oil_budget_summary.csv","scenario_id=fixed_base_medium_heavy_proxy, column=evaporated_pct","Support/context only."
"Table 5.9","Mindoro Phase 4 oil-budget summary","dispersed_pct","fixed_base_medium_heavy_proxy","","output/phase4/CASE_MINDORO_RETRO_2023/phase4_oil_budget_summary.csv","scenario_id=fixed_base_medium_heavy_proxy, column=dispersed_pct","Support/context only."
"Table 5.9","Mindoro Phase 4 oil-budget summary","beached_pct","fixed_base_medium_heavy_proxy","","output/phase4/CASE_MINDORO_RETRO_2023/phase4_oil_budget_summary.csv","scenario_id=fixed_base_medium_heavy_proxy, column=beached_pct","Support/context only."
"Table 5.9","Mindoro Phase 4 oil-budget summary","qc_passed","fixed_base_medium_heavy_proxy","False","output/phase4/CASE_MINDORO_RETRO_2023/phase4_oil_budget_summary.csv","scenario_id=fixed_base_medium_heavy_proxy, column=qc_passed","Support/context only."
"Table 5.9","Mindoro Phase 4 oil-budget summary","max_mass_balance_deviation_pct","fixed_base_medium_heavy_proxy","4.23","output/phase4/CASE_MINDORO_RETRO_2023/phase4_oil_budget_summary.csv","scenario_id=fixed_base_medium_heavy_proxy, column=max_mass_balance_deviation_pct","Support/context only."
"Table 5.10","Mindoro Phase 4 shoreline summary","impacted_segment_count","fixed_base_medium_heavy_proxy","10","output/phase4/CASE_MINDORO_RETRO_2023/phase4_shoreline_arrival.csv","scenario_id=fixed_base_medium_heavy_proxy, column=impacted_segment_count","Support/context only."
"Table 5.10","Mindoro Phase 4 shoreline summary","first_shoreline_arrival_utc","fixed_base_medium_heavy_proxy","2023-03-03T13:59:00Z","output/phase4/CASE_MINDORO_RETRO_2023/phase4_shoreline_arrival.csv","scenario_id=fixed_base_medium_heavy_proxy, column=first_shoreline_arrival_utc","Support/context only."
"Table 5.10","Mindoro Phase 4 shoreline summary","first_shoreline_arrival_h","fixed_base_medium_heavy_proxy","4.0","output/phase4/CASE_MINDORO_RETRO_2023/phase4_shoreline_arrival.csv","scenario_id=fixed_base_medium_heavy_proxy, column=first_shoreline_arrival_h","Support/context only."
"Table 5.10","Mindoro Phase 4 shoreline summary","latest_first_arrival_utc","fixed_base_medium_heavy_proxy","2023-03-04T05:59:00Z","output/phase4/CASE_MINDORO_RETRO_2023/phase4_shoreline_segments.csv","scenario_id=fixed_base_medium_heavy_proxy, grouped max first_arrival_h","Support/context only."
"Table 5.10","Mindoro Phase 4 shoreline summary","latest_first_arrival_h","fixed_base_medium_heavy_proxy","20.0","output/phase4/CASE_MINDORO_RETRO_2023/phase4_shoreline_segments.csv","scenario_id=fixed_base_medium_heavy_proxy, grouped max first_arrival_h","Support/context only."
"Table 5.10","Mindoro Phase 4 shoreline summary","total_beached_kg","fixed_base_medium_heavy_proxy","34864.889","output/phase4/CASE_MINDORO_RETRO_2023/phase4_shoreline_arrival.csv","scenario_id=fixed_base_medium_heavy_proxy, column=total_beached_kg","Support/context only."
"Table 5.10","Mindoro Phase 4 shoreline summary","max_beached_segment_id","fixed_base_medium_heavy_proxy","shoreline_00324","output/phase4/CASE_MINDORO_RETRO_2023/phase4_shoreline_segments.csv","scenario_id=fixed_base_medium_heavy_proxy, grouped max beached_kg","Support/context only."
"Table 5.10","Mindoro Phase 4 shoreline summary","max_beached_segment_kg","fixed_base_medium_heavy_proxy","","output/phase4/CASE_MINDORO_RETRO_2023/phase4_shoreline_segments.csv","scenario_id=fixed_base_medium_heavy_proxy, grouped max beached_kg","Support/context only."
"Table 5.9","Mindoro Phase 4 oil-budget summary","surface_pct","heavier_oil","","output/phase4/CASE_MINDORO_RETRO_2023/phase4_oil_budget_summary.csv","scenario_id=heavier_oil, column=surface_pct","Support/context only."
"Table 5.9","Mindoro Phase 4 oil-budget summary","evaporated_pct","heavier_oil","","output/phase4/CASE_MINDORO_RETRO_2023/phase4_oil_budget_summary.csv","scenario_id=heavier_oil, column=evaporated_pct","Support/context only."
"Table 5.9","Mindoro Phase 4 oil-budget summary","dispersed_pct","heavier_oil","","output/phase4/CASE_MINDORO_RETRO_2023/phase4_oil_budget_summary.csv","scenario_id=heavier_oil, column=dispersed_pct","Support/context only."
"Table 5.9","Mindoro Phase 4 oil-budget summary","beached_pct","heavier_oil","","output/phase4/CASE_MINDORO_RETRO_2023/phase4_oil_budget_summary.csv","scenario_id=heavier_oil, column=beached_pct","Support/context only."
"Table 5.9","Mindoro Phase 4 oil-budget summary","qc_passed","heavier_oil","True","output/phase4/CASE_MINDORO_RETRO_2023/phase4_oil_budget_summary.csv","scenario_id=heavier_oil, column=qc_passed","Support/context only."
"Table 5.9","Mindoro Phase 4 oil-budget summary","max_mass_balance_deviation_pct","heavier_oil","0.03","output/phase4/CASE_MINDORO_RETRO_2023/phase4_oil_budget_summary.csv","scenario_id=heavier_oil, column=max_mass_balance_deviation_pct","Support/context only."
"Table 5.10","Mindoro Phase 4 shoreline summary","impacted_segment_count","heavier_oil","11","output/phase4/CASE_MINDORO_RETRO_2023/phase4_shoreline_arrival.csv","scenario_id=heavier_oil, column=impacted_segment_count","Support/context only."
"Table 5.10","Mindoro Phase 4 shoreline summary","first_shoreline_arrival_utc","heavier_oil","2023-03-03T13:59:00Z","output/phase4/CASE_MINDORO_RETRO_2023/phase4_shoreline_arrival.csv","scenario_id=heavier_oil, column=first_shoreline_arrival_utc","Support/context only."
"Table 5.10","Mindoro Phase 4 shoreline summary","first_shoreline_arrival_h","heavier_oil","4.0","output/phase4/CASE_MINDORO_RETRO_2023/phase4_shoreline_arrival.csv","scenario_id=heavier_oil, column=first_shoreline_arrival_h","Support/context only."
"Table 5.10","Mindoro Phase 4 shoreline summary","latest_first_arrival_utc","heavier_oil","2023-03-04T05:59:00Z","output/phase4/CASE_MINDORO_RETRO_2023/phase4_shoreline_segments.csv","scenario_id=heavier_oil, grouped max first_arrival_h","Support/context only."
"Table 5.10","Mindoro Phase 4 shoreline summary","latest_first_arrival_h","heavier_oil","20.0","output/phase4/CASE_MINDORO_RETRO_2023/phase4_shoreline_segments.csv","scenario_id=heavier_oil, grouped max first_arrival_h","Support/context only."
"Table 5.10","Mindoro Phase 4 shoreline summary","total_beached_kg","heavier_oil","37393.616","output/phase4/CASE_MINDORO_RETRO_2023/phase4_shoreline_arrival.csv","scenario_id=heavier_oil, column=total_beached_kg","Support/context only."
"Table 5.10","Mindoro Phase 4 shoreline summary","max_beached_segment_id","heavier_oil","shoreline_00324","output/phase4/CASE_MINDORO_RETRO_2023/phase4_shoreline_segments.csv","scenario_id=heavier_oil, grouped max beached_kg","Support/context only."
"Table 5.10","Mindoro Phase 4 shoreline summary","max_beached_segment_kg","heavier_oil","","output/phase4/CASE_MINDORO_RETRO_2023/phase4_shoreline_segments.csv","scenario_id=heavier_oil, grouped max beached_kg","Support/context only."
"Table 5.9","Mindoro Phase 4 oil-budget summary","surface_pct","lighter_oil","","output/phase4/CASE_MINDORO_RETRO_2023/phase4_oil_budget_summary.csv","scenario_id=lighter_oil, column=surface_pct","Support/context only."
"Table 5.9","Mindoro Phase 4 oil-budget summary","evaporated_pct","lighter_oil","","output/phase4/CASE_MINDORO_RETRO_2023/phase4_oil_budget_summary.csv","scenario_id=lighter_oil, column=evaporated_pct","Support/context only."
"Table 5.9","Mindoro Phase 4 oil-budget summary","dispersed_pct","lighter_oil","","output/phase4/CASE_MINDORO_RETRO_2023/phase4_oil_budget_summary.csv","scenario_id=lighter_oil, column=dispersed_pct","Support/context only."
"Table 5.9","Mindoro Phase 4 oil-budget summary","beached_pct","lighter_oil","","output/phase4/CASE_MINDORO_RETRO_2023/phase4_oil_budget_summary.csv","scenario_id=lighter_oil, column=beached_pct","Support/context only."
"Table 5.9","Mindoro Phase 4 oil-budget summary","qc_passed","lighter_oil","True","output/phase4/CASE_MINDORO_RETRO_2023/phase4_oil_budget_summary.csv","scenario_id=lighter_oil, column=qc_passed","Support/context only."
"Table 5.9","Mindoro Phase 4 oil-budget summary","max_mass_balance_deviation_pct","lighter_oil","0.69","output/phase4/CASE_MINDORO_RETRO_2023/phase4_oil_budget_summary.csv","scenario_id=lighter_oil, column=max_mass_balance_deviation_pct","Support/context only."
"Table 5.10","Mindoro Phase 4 shoreline summary","impacted_segment_count","lighter_oil","11","output/phase4/CASE_MINDORO_RETRO_2023/phase4_shoreline_arrival.csv","scenario_id=lighter_oil, column=impacted_segment_count","Support/context only."
